app,sched,plat_size,sched_time,wildmetric
lb_test,PackDrop,240,0.034446,Mesh2D
lb_test,PackDrop,240,0.039479,Mesh2D
lb_test,PackDrop,240,0.300956,Mesh2D
lb_test,PackDrop,240,0.034077,Mesh2D
lb_test,PackDrop,240,0.040007,Mesh2D
lb_test,PackDrop,240,0.301350,Mesh2D
lb_test,PackDrop,240,0.033045,Mesh2D
lb_test,PackDrop,240,0.033962,Mesh2D
lb_test,PackDropMigCost,240,0.297880,Mesh2D
lb_test,PackDropMigCost,240,0.036878,Mesh2D
lb_test,PackDropMigCost,240,0.040063,Mesh2D
lb_test,PackDropMigCost,240,0.301989,Mesh2D
lb_test,PackDropMigCost,240,0.034167,Mesh2D
lb_test,PackDropMigCost,240,0.034941,Mesh2D
lb_test,PackDropMigCost,240,0.307169,Mesh2D
lb_test,PackDropMigCost,240,0.032967,Mesh2D
lb_test,PackDropMigCost,240,0.034935,Mesh2D
lb_test,PackDropMigCost,240,0.299104,Mesh2D
lb_test,PackDropMigCost,240,0.031711,Mesh2D
lb_test,PackDropMigCost,240,0.043632,Mesh2D
lb_test,PackDropMigCost,240,0.298247,Mesh2D
lb_test,PackDropMigCost,240,0.034735,Mesh2D
lb_test,PackDropMigCost,240,0.034060,Mesh2D
lb_test,PackDropMigCost,240,0.304482,Mesh2D
lb_test,PackDropMigCost,240,0.035661,Mesh2D
lb_test,PackDropMigCost,240,0.037180,Mesh2D
lb_test,PackDropMigCost,240,0.301228,Mesh2D
lb_test,PackDropMigCost,240,0.040874,Mesh2D
lb_test,PackDropMigCost,240,0.032966,Mesh2D
lb_test,PackDropMigCost,240,0.300709,Mesh2D
lb_test,PackDropMigCost,240,0.031816,Mesh2D
lb_test,PackDropMigCost,240,0.040780,Mesh2D
lb_test,PackDropMigCost,240,0.308793,Mesh2D
lb_test,PackDropMigCost,240,0.032911,Mesh2D
lb_test,PackDropMigCost,240,0.042667,Mesh2D
lb_test,PackDropMigCost,240,0.301932,Mesh2D
lb_test,PackDropMigCost,240,0.035490,Mesh2D
lb_test,PackDropMigCost,240,0.036890,Mesh2D
lb_test,Greedy,240,0.023041,Mesh2D
lb_test,Greedy,240,0.882622,Mesh2D
lb_test,Greedy,240,0.022918,Mesh2D
lb_test,Greedy,240,0.160054,Mesh2D
lb_test,Greedy,240,0.023028,Mesh2D
lb_test,Greedy,240,0.133252,Mesh2D
lb_test,Greedy,240,0.022992,Mesh2D
lb_test,Greedy,240,0.953431,Mesh2D
lb_test,Greedy,240,0.022820,Mesh2D
lb_test,Greedy,240,0.165751,Mesh2D
lb_test,Greedy,240,0.023246,Mesh2D
lb_test,Greedy,240,0.131199,Mesh2D
lb_test,Greedy,240,0.022865,Mesh2D
lb_test,Greedy,240,0.942911,Mesh2D
lb_test,Greedy,240,0.022857,Mesh2D
lb_test,Greedy,240,0.163215,Mesh2D
lb_test,Greedy,240,0.022977,Mesh2D
lb_test,Greedy,240,0.129080,Mesh2D
lb_test,Greedy,240,0.022838,Mesh2D
lb_test,Greedy,240,1.002970,Mesh2D
lb_test,Greedy,240,0.022915,Mesh2D
lb_test,Greedy,240,0.161853,Mesh2D
lb_test,Greedy,240,0.023040,Mesh2D
lb_test,Greedy,240,0.133374,Mesh2D
lb_test,Greedy,240,0.022965,Mesh2D
lb_test,Greedy,240,0.857577,Mesh2D
lb_test,Greedy,240,0.022952,Mesh2D
lb_test,Greedy,240,0.163803,Mesh2D
lb_test,Greedy,240,0.022999,Mesh2D
lb_test,Greedy,240,0.130838,Mesh2D
lb_test,Greedy,240,0.022821,Mesh2D
lb_test,Greedy,240,0.931570,Mesh2D
lb_test,Greedy,240,0.022911,Mesh2D
lb_test,Greedy,240,0.158655,Mesh2D
lb_test,Greedy,240,0.023008,Mesh2D
lb_test,Greedy,240,0.131656,Mesh2D
lb_test,Greedy,240,0.023100,Mesh2D
lb_test,Greedy,240,0.996004,Mesh2D
lb_test,Greedy,240,0.023112,Mesh2D
lb_test,Greedy,240,0.165668,Mesh2D
lb_test,Greedy,240,0.023110,Mesh2D
lb_test,Greedy,240,0.132877,Mesh2D
lb_test,Greedy,240,0.022773,Mesh2D
lb_test,Greedy,240,1.072959,Mesh2D
lb_test,Greedy,240,0.022858,Mesh2D
lb_test,Greedy,240,0.165700,Mesh2D
lb_test,Greedy,240,0.023044,Mesh2D
lb_test,Greedy,240,0.131441,Mesh2D
lb_test,Greedy,240,0.022842,Mesh2D
lb_test,Greedy,240,0.992247,Mesh2D
lb_test,Greedy,240,0.022710,Mesh2D
lb_test,Greedy,240,0.165205,Mesh2D
lb_test,Greedy,240,0.023116,Mesh2D
lb_test,Greedy,240,0.131635,Mesh2D
lb_test,Greedy,240,0.022876,Mesh2D
lb_test,Greedy,240,0.934162,Mesh2D
lb_test,Greedy,240,0.023019,Mesh2D
lb_test,Greedy,240,0.176494,Mesh2D
lb_test,Greedy,240,0.023047,Mesh2D
lb_test,Greedy,240,0.139283,Mesh2D
lb_test,Refine,240,0.057882,Mesh2D
lb_test,Refine,240,0.268899,Mesh2D
lb_test,Refine,240,0.008666,Mesh2D
lb_test,Refine,240,0.064241,Mesh2D
lb_test,Refine,240,0.008193,Mesh2D
lb_test,Refine,240,0.064947,Mesh2D
lb_test,Refine,240,0.022660,Mesh2D
lb_test,Refine,240,0.241917,Mesh2D
lb_test,Refine,240,0.008858,Mesh2D
lb_test,Refine,240,0.070227,Mesh2D
lb_test,Refine,240,0.008294,Mesh2D
lb_test,Refine,240,0.065776,Mesh2D
lb_test,Refine,240,0.022946,Mesh2D
lb_test,Refine,240,0.230313,Mesh2D
lb_test,Refine,240,0.008870,Mesh2D
lb_test,Refine,240,0.062772,Mesh2D
lb_test,Refine,240,0.008264,Mesh2D
lb_test,Refine,240,0.058104,Mesh2D
lb_test,Refine,240,0.022919,Mesh2D
lb_test,Refine,240,0.233035,Mesh2D
lb_test,Refine,240,0.008748,Mesh2D
lb_test,Refine,240,0.062730,Mesh2D
lb_test,Refine,240,0.008267,Mesh2D
lb_test,Refine,240,0.058244,Mesh2D
lb_test,Refine,240,0.023012,Mesh2D
lb_test,Refine,240,0.230844,Mesh2D
lb_test,Refine,240,0.008946,Mesh2D
lb_test,Refine,240,0.062988,Mesh2D
lb_test,Refine,240,0.008246,Mesh2D
lb_test,Refine,240,0.058453,Mesh2D
lb_test,Refine,240,0.022949,Mesh2D
lb_test,Refine,240,0.228831,Mesh2D
lb_test,Refine,240,0.008772,Mesh2D
lb_test,Refine,240,0.062814,Mesh2D
lb_test,Refine,240,0.008311,Mesh2D
lb_test,Refine,240,0.058954,Mesh2D
lb_test,Refine,240,0.022911,Mesh2D
lb_test,Refine,240,0.231395,Mesh2D
lb_test,Refine,240,0.008671,Mesh2D
lb_test,Refine,240,0.063706,Mesh2D
lb_test,Refine,240,0.008182,Mesh2D
lb_test,Refine,240,0.064407,Mesh2D
lb_test,Refine,240,0.023039,Mesh2D
lb_test,Refine,240,0.242255,Mesh2D
lb_test,Refine,240,0.008685,Mesh2D
lb_test,Refine,240,0.070903,Mesh2D
lb_test,Refine,240,0.008143,Mesh2D
lb_test,Refine,240,0.071681,Mesh2D
lb_test,Refine,240,0.022933,Mesh2D
lb_test,Refine,240,0.230804,Mesh2D
lb_test,Refine,240,0.008776,Mesh2D
lb_test,Refine,240,0.062564,Mesh2D
lb_test,Refine,240,0.008246,Mesh2D
lb_test,Refine,240,0.058453,Mesh2D
lb_test,Refine,240,0.022890,Mesh2D
lb_test,Refine,240,0.241342,Mesh2D
lb_test,Refine,240,0.008871,Mesh2D
lb_test,Refine,240,0.070985,Mesh2D
lb_test,Refine,240,0.008397,Mesh2D
lb_test,Refine,240,0.065963,Mesh2D
lb_test,Distributed,240,0.535826,Mesh2D
lb_test,Distributed,240,0.234238,Mesh2D
lb_test,Distributed,240,0.181048,Mesh2D
lb_test,Distributed,240,0.513423,Mesh2D
lb_test,Distributed,240,0.212560,Mesh2D
lb_test,Distributed,240,0.189984,Mesh2D
lb_test,Distributed,240,0.497418,Mesh2D
lb_test,Distributed,240,0.233125,Mesh2D
lb_test,Distributed,240,0.186800,Mesh2D
lb_test,Distributed,240,0.531139,Mesh2D
lb_test,Distributed,240,0.237735,Mesh2D
lb_test,Distributed,240,0.174923,Mesh2D
lb_test,Distributed,240,0.528516,Mesh2D
lb_test,Distributed,240,0.233329,Mesh2D
lb_test,Distributed,240,0.168228,Mesh2D
lb_test,Distributed,240,0.511137,Mesh2D
lb_test,Distributed,240,0.220773,Mesh2D
lb_test,Distributed,240,0.187607,Mesh2D
lb_test,Distributed,240,0.524849,Mesh2D
lb_test,Distributed,240,0.239387,Mesh2D
lb_test,Distributed,240,0.175970,Mesh2D
lb_test,Distributed,240,0.519238,Mesh2D
lb_test,Distributed,240,0.238648,Mesh2D
lb_test,Distributed,240,0.181995,Mesh2D
lb_test,Distributed,240,0.507852,Mesh2D
lb_test,Distributed,240,0.236157,Mesh2D
lb_test,Distributed,240,0.176985,Mesh2D
lb_test,Distributed,240,0.522741,Mesh2D
lb_test,Distributed,240,0.233284,Mesh2D
lb_test,Distributed,240,0.180952,Mesh2D
leanmd,Dummy,240,0.000745,30
leanmd,Dummy,240,3.976937,30
leanmd,Dummy,240,0.000422,30
leanmd,Dummy,240,5.256225,30
leanmd,Dummy,240,0.000423,30
leanmd,Dummy,240,5.258888,30
leanmd,Dummy,240,0.000445,30
leanmd,Dummy,240,5.295819,30
leanmd,Dummy,240,0.000482,30
leanmd,Dummy,240,3.991931,30
leanmd,Dummy,240,0.000423,30
leanmd,Dummy,240,5.300864,30
leanmd,Dummy,240,0.000427,30
leanmd,Dummy,240,5.296241,30
leanmd,Dummy,240,0.000438,30
leanmd,Dummy,240,5.301235,30
leanmd,Dummy,240,0.000483,30
leanmd,Dummy,240,3.976023,30
leanmd,Dummy,240,0.000424,30
leanmd,Dummy,240,5.292596,30
leanmd,Dummy,240,0.000426,30
leanmd,Dummy,240,5.293838,30
leanmd,Dummy,240,0.000442,30
leanmd,Dummy,240,5.306202,30
leanmd,Dummy,240,0.000479,30
leanmd,Dummy,240,3.990992,30
leanmd,Dummy,240,0.000425,30
leanmd,Dummy,240,5.291806,30
leanmd,Dummy,240,0.000426,30
leanmd,Dummy,240,5.252522,30
leanmd,Dummy,240,0.000432,30
leanmd,Dummy,240,5.284326,30
leanmd,Dummy,240,0.000477,30
leanmd,Dummy,240,4.143648,30
leanmd,Dummy,240,0.000421,30
leanmd,Dummy,240,5.438656,30
leanmd,Dummy,240,0.000424,30
leanmd,Dummy,240,5.464470,30
leanmd,Dummy,240,0.000428,30
leanmd,Dummy,240,5.461282,30
leanmd,Dummy,240,0.000488,30
leanmd,Dummy,240,3.975150,30
leanmd,Dummy,240,0.000443,30
leanmd,Dummy,240,5.280671,30
leanmd,Dummy,240,0.000441,30
leanmd,Dummy,240,5.279186,30
leanmd,Dummy,240,0.000439,30
leanmd,Dummy,240,5.283069,30
leanmd,Dummy,240,0.000475,30
leanmd,Dummy,240,3.985910,30
leanmd,Dummy,240,0.000427,30
leanmd,Dummy,240,5.284169,30
leanmd,Dummy,240,0.000428,30
leanmd,Dummy,240,5.278743,30
leanmd,Dummy,240,0.000454,30
leanmd,Dummy,240,5.283083,30
leanmd,Dummy,240,0.000470,30
leanmd,Dummy,240,3.978476,30
leanmd,Dummy,240,0.000414,30
leanmd,Dummy,240,5.277017,30
leanmd,Dummy,240,0.000422,30
leanmd,Dummy,240,5.278963,30
leanmd,Dummy,240,0.000424,30
leanmd,Dummy,240,5.288804,30
leanmd,Dummy,240,0.000485,30
leanmd,Dummy,240,4.003029,30
leanmd,Dummy,240,0.000416,30
leanmd,Dummy,240,5.287937,30
leanmd,Dummy,240,0.000435,30
leanmd,Dummy,240,5.309500,30
leanmd,Dummy,240,0.000457,30
leanmd,Dummy,240,5.282898,30
leanmd,Dummy,240,0.000479,30
leanmd,Dummy,240,3.991038,30
leanmd,Dummy,240,0.000425,30
leanmd,Dummy,240,5.314435,30
leanmd,Dummy,240,0.000441,30
leanmd,Dummy,240,5.266693,30
leanmd,Dummy,240,0.000439,30
leanmd,Dummy,240,5.302585,30
leanmd,PackDrop,240,0.024765,30
leanmd,PackDrop,240,0.005303,30
leanmd,PackDrop,240,0.004266,30
leanmd,PackDrop,240,0.004180,30
leanmd,PackDrop,240,0.011847,30
leanmd,PackDrop,240,0.005005,30
leanmd,PackDrop,240,0.005050,30
leanmd,PackDrop,240,0.004525,30
leanmd,PackDrop,240,0.011079,30
leanmd,PackDrop,240,0.004872,30
leanmd,PackDrop,240,0.004736,30
leanmd,PackDrop,240,0.003930,30
leanmd,PackDrop,240,0.011833,30
leanmd,PackDrop,240,0.005227,30
leanmd,PackDrop,240,0.004682,30
leanmd,PackDrop,240,0.004890,30
leanmd,PackDrop,240,0.011312,30
leanmd,PackDrop,240,0.004928,30
leanmd,PackDrop,240,0.004407,30
leanmd,PackDrop,240,0.004293,30
leanmd,PackDrop,240,0.011672,30
leanmd,PackDrop,240,0.005166,30
leanmd,PackDrop,240,0.004613,30
leanmd,PackDrop,240,0.004411,30
leanmd,PackDrop,240,0.011639,30
leanmd,PackDrop,240,0.005066,30
leanmd,PackDrop,240,0.004448,30
leanmd,PackDrop,240,0.003843,30
leanmd,PackDrop,240,0.011492,30
leanmd,PackDrop,240,0.004697,30
leanmd,PackDrop,240,0.004789,30
leanmd,PackDrop,240,0.004150,30
leanmd,PackDrop,240,0.010886,30
leanmd,PackDrop,240,0.004616,30
leanmd,PackDrop,240,0.004496,30
leanmd,PackDrop,240,0.011717,30
leanmd,PackDrop,240,0.011120,30
leanmd,PackDrop,240,0.004622,30
leanmd,PackDrop,240,0.004446,30
leanmd,PackDrop,240,0.004073,30
leanmd,PackDropMigCost,240,0.049687,30
leanmd,PackDropMigCost,240,0.004370,30
leanmd,PackDropMigCost,240,0.003912,30
leanmd,PackDropMigCost,240,0.004049,30
leanmd,PackDropMigCost,240,0.011497,30
leanmd,PackDropMigCost,240,0.004778,30
leanmd,PackDropMigCost,240,0.004819,30
leanmd,PackDropMigCost,240,0.004592,30
leanmd,PackDropMigCost,240,0.010839,30
leanmd,PackDropMigCost,240,0.004691,30
leanmd,PackDropMigCost,240,0.004815,30
leanmd,PackDropMigCost,240,0.003595,30
leanmd,PackDropMigCost,240,0.011019,30
leanmd,PackDropMigCost,240,0.004987,30
leanmd,PackDropMigCost,240,0.004691,30
leanmd,PackDropMigCost,240,0.004258,30
leanmd,PackDropMigCost,240,0.011118,30
leanmd,PackDropMigCost,240,0.005144,30
leanmd,PackDropMigCost,240,0.004369,30
leanmd,PackDropMigCost,240,0.004235,30
leanmd,PackDropMigCost,240,0.011277,30
leanmd,PackDropMigCost,240,0.005148,30
leanmd,PackDropMigCost,240,0.004299,30
leanmd,PackDropMigCost,240,0.004988,30
leanmd,PackDropMigCost,240,0.011254,30
leanmd,PackDropMigCost,240,0.004705,30
leanmd,PackDropMigCost,240,0.004825,30
leanmd,PackDropMigCost,240,0.004211,30
leanmd,PackDropMigCost,240,0.010785,30
leanmd,PackDropMigCost,240,0.004842,30
leanmd,PackDropMigCost,240,0.004446,30
leanmd,PackDropMigCost,240,0.004180,30
leanmd,PackDropMigCost,240,0.010619,30
leanmd,PackDropMigCost,240,0.004819,30
leanmd,PackDropMigCost,240,0.004375,30
leanmd,PackDropMigCost,240,0.003801,30
leanmd,PackDropMigCost,240,0.011238,30
leanmd,PackDropMigCost,240,0.005031,30
leanmd,PackDropMigCost,240,0.004398,30
leanmd,PackDropMigCost,240,0.004936,30
leanmd,Greedy,240,0.152493,30
leanmd,Greedy,240,4.505682,30
leanmd,Greedy,240,0.124818,30
leanmd,Greedy,240,6.050267,30
leanmd,Greedy,240,0.131356,30
leanmd,Greedy,240,6.080010,30
leanmd,Greedy,240,0.133917,30
leanmd,Greedy,240,6.136003,30
leanmd,Greedy,240,0.125760,30
leanmd,Greedy,240,4.478190,30
leanmd,Greedy,240,0.124126,30
leanmd,Greedy,240,6.060244,30
leanmd,Greedy,240,0.130893,30
leanmd,Greedy,240,6.133068,30
leanmd,Greedy,240,0.132404,30
leanmd,Greedy,240,6.083327,30
leanmd,Greedy,240,0.126418,30
leanmd,Greedy,240,4.465235,30
leanmd,Greedy,240,0.125530,30
leanmd,Greedy,240,6.062822,30
leanmd,Greedy,240,0.130888,30
leanmd,Greedy,240,6.075378,30
leanmd,Greedy,240,0.132884,30
leanmd,Greedy,240,6.080342,30
leanmd,Greedy,240,0.125873,30
leanmd,Greedy,240,4.521843,30
leanmd,Greedy,240,0.125027,30
leanmd,Greedy,240,6.083928,30
leanmd,Greedy,240,0.127821,30
leanmd,Greedy,240,6.083873,30
leanmd,Greedy,240,0.131278,30
leanmd,Greedy,240,6.119839,30
leanmd,Greedy,240,0.126163,30
leanmd,Greedy,240,4.490055,30
leanmd,Greedy,240,0.125033,30
leanmd,Greedy,240,6.102995,30
leanmd,Greedy,240,0.130559,30
leanmd,Greedy,240,6.079477,30
leanmd,Greedy,240,0.132740,30
leanmd,Greedy,240,6.064713,30
leanmd,Greedy,240,0.126075,30
leanmd,Greedy,240,4.407164,30
leanmd,Greedy,240,0.125051,30
leanmd,Greedy,240,6.062677,30
leanmd,Greedy,240,0.132162,30
leanmd,Greedy,240,6.087778,30
leanmd,Greedy,240,0.131456,30
leanmd,Greedy,240,6.084930,30
leanmd,Greedy,240,0.126657,30
leanmd,Greedy,240,4.476354,30
leanmd,Greedy,240,0.124787,30
leanmd,Greedy,240,6.032410,30
leanmd,Greedy,240,0.131310,30
leanmd,Greedy,240,6.097929,30
leanmd,Greedy,240,0.131227,30
leanmd,Greedy,240,6.075187,30
leanmd,Greedy,240,0.125944,30
leanmd,Greedy,240,4.476873,30
leanmd,Greedy,240,0.123723,30
leanmd,Greedy,240,6.039270,30
leanmd,Greedy,240,0.130817,30
leanmd,Greedy,240,6.052363,30
leanmd,Greedy,240,0.131814,30
leanmd,Greedy,240,6.070304,30
leanmd,Greedy,240,0.125733,30
leanmd,Greedy,240,4.522034,30
leanmd,Greedy,240,0.123643,30
leanmd,Greedy,240,6.039273,30
leanmd,Greedy,240,0.128017,30
leanmd,Greedy,240,6.049229,30
leanmd,Greedy,240,0.132011,30
leanmd,Greedy,240,6.068622,30
leanmd,Greedy,240,0.127047,30
leanmd,Greedy,240,4.487237,30
leanmd,Greedy,240,0.124495,30
leanmd,Greedy,240,6.096869,30
leanmd,Greedy,240,0.132591,30
leanmd,Greedy,240,6.083450,30
leanmd,Greedy,240,0.133889,30
leanmd,Greedy,240,6.070183,30
leanmd,Refine,240,2.135044,30
leanmd,Refine,240,6.180129,30
leanmd,Refine,240,2.449375,30
leanmd,Refine,240,7.795811,30
leanmd,Refine,240,0.879095,30
leanmd,Refine,240,6.256310,30
leanmd,Refine,240,0.945780,30
leanmd,Refine,240,6.490371,30
leanmd,Refine,240,2.126059,30
leanmd,Refine,240,6.167378,30
leanmd,Refine,240,2.318535,30
leanmd,Refine,240,7.675103,30
leanmd,Refine,240,0.890573,30
leanmd,Refine,240,6.446917,30
leanmd,Refine,240,0.983916,30
leanmd,Refine,240,6.526594,30
leanmd,Refine,240,2.178017,30
leanmd,Refine,240,6.219390,30
leanmd,Refine,240,2.761795,30
leanmd,Refine,240,8.121981,30
leanmd,Refine,240,0.894954,30
leanmd,Refine,240,6.392450,30
leanmd,Refine,240,0.764467,30
leanmd,Refine,240,6.318385,30
leanmd,Refine,240,2.145025,30
leanmd,Refine,240,6.191117,30
leanmd,Refine,240,2.254419,30
leanmd,Refine,240,7.622914,30
leanmd,Refine,240,1.041821,30
leanmd,Refine,240,6.559803,30
leanmd,Refine,240,0.764470,30
leanmd,Refine,240,6.254891,30
leanmd,Refine,240,2.146983,30
leanmd,Refine,240,6.192355,30
leanmd,Refine,240,2.608121,30
leanmd,Refine,240,7.950010,30
leanmd,Refine,240,0.833915,30
leanmd,Refine,240,6.420011,30
leanmd,Refine,240,0.791750,30
leanmd,Refine,240,6.372082,30
leanmd,Refine,240,2.111106,30
leanmd,Refine,240,6.180592,30
leanmd,Refine,240,2.556397,30
leanmd,Refine,240,7.957562,30
leanmd,Refine,240,0.891517,30
leanmd,Refine,240,6.490336,30
leanmd,Refine,240,0.800542,30
leanmd,Refine,240,6.309354,30
leanmd,Refine,240,2.158099,30
leanmd,Refine,240,6.203155,30
leanmd,Refine,240,2.280339,30
leanmd,Refine,240,7.671221,30
leanmd,Refine,240,1.049732,30
leanmd,Refine,240,6.576078,30
leanmd,Refine,240,0.725475,30
leanmd,Refine,240,6.155079,30
leanmd,Refine,240,2.149251,30
leanmd,Refine,240,6.185627,30
leanmd,Refine,240,2.844210,30
leanmd,Refine,240,8.212330,30
leanmd,Refine,240,1.000119,30
leanmd,Refine,240,6.536720,30
leanmd,Refine,240,0.780213,30
leanmd,Refine,240,6.337293,30
leanmd,Refine,240,2.127859,30
leanmd,Refine,240,6.171516,30
leanmd,Refine,240,2.332755,30
leanmd,Refine,240,7.709023,30
leanmd,Refine,240,1.041787,30
leanmd,Refine,240,6.599299,30
leanmd,Refine,240,0.751067,30
leanmd,Refine,240,6.288959,30
leanmd,Refine,240,2.137067,30
leanmd,Refine,240,6.212632,30
leanmd,Refine,240,2.518976,30
leanmd,Refine,240,7.898965,30
leanmd,Refine,240,0.875754,30
leanmd,Refine,240,6.434392,30
leanmd,Refine,240,0.756113,30
leanmd,Refine,240,6.290356,30
leanmd,Distributed,240,0.102475,30
leanmd,Distributed,240,0.003997,30
leanmd,Distributed,240,0.004246,30
leanmd,Distributed,240,0.004195,30
leanmd,Distributed,240,0.020559,30
leanmd,Distributed,240,0.004267,30
leanmd,Distributed,240,0.004192,30
leanmd,Distributed,240,0.004481,30
leanmd,Distributed,240,0.021257,30
leanmd,Distributed,240,0.003653,30
leanmd,Distributed,240,0.003768,30
leanmd,Distributed,240,0.004078,30
leanmd,Distributed,240,0.020995,30
leanmd,Distributed,240,0.003700,30
leanmd,Distributed,240,0.003711,30
leanmd,Distributed,240,0.003946,30
leanmd,Distributed,240,0.021245,30
leanmd,Distributed,240,0.003612,30
leanmd,Distributed,240,0.004012,30
leanmd,Distributed,240,0.004140,30
leanmd,Distributed,240,0.021023,30
leanmd,Distributed,240,0.003851,30
leanmd,Distributed,240,0.003876,30
leanmd,Distributed,240,0.004044,30
leanmd,Distributed,240,0.021388,30
leanmd,Distributed,240,0.003649,30
leanmd,Distributed,240,0.004107,30
leanmd,Distributed,240,0.004207,30
leanmd,Distributed,240,0.021175,30
leanmd,Distributed,240,0.003667,30
leanmd,Distributed,240,0.004009,30
leanmd,Distributed,240,0.004367,30
leanmd,Distributed,240,0.021314,30
leanmd,Distributed,240,0.003662,30
leanmd,Distributed,240,0.004248,30
leanmd,Distributed,240,0.004060,30
leanmd,Distributed,240,0.021392,30
leanmd,Distributed,240,0.003581,30
leanmd,Distributed,240,0.003722,30
leanmd,Distributed,240,0.004074,30
lb_test,Dummy,336,0.000183,Mesh2D
lb_test,Dummy,336,0.297062,Mesh2D
lb_test,Dummy,336,0.000143,Mesh2D
lb_test,Dummy,336,0.067339,Mesh2D
lb_test,Dummy,336,0.000138,Mesh2D
lb_test,Dummy,336,0.069774,Mesh2D
lb_test,Dummy,336,0.000175,Mesh2D
lb_test,Dummy,336,0.287828,Mesh2D
lb_test,Dummy,336,0.000142,Mesh2D
lb_test,Dummy,336,0.059585,Mesh2D
lb_test,Dummy,336,0.000141,Mesh2D
lb_test,Dummy,336,0.061877,Mesh2D
lb_test,Dummy,336,0.000175,Mesh2D
lb_test,Dummy,336,0.292708,Mesh2D
lb_test,Dummy,336,0.000145,Mesh2D
lb_test,Dummy,336,0.060425,Mesh2D
lb_test,Dummy,336,0.000141,Mesh2D
lb_test,Dummy,336,0.062461,Mesh2D
lb_test,Dummy,336,0.000180,Mesh2D
lb_test,Dummy,336,0.290815,Mesh2D
lb_test,Dummy,336,0.000144,Mesh2D
lb_test,Dummy,336,0.060523,Mesh2D
lb_test,Dummy,336,0.000146,Mesh2D
lb_test,Dummy,336,0.062451,Mesh2D
lb_test,Dummy,336,0.000175,Mesh2D
lb_test,Dummy,336,0.288360,Mesh2D
lb_test,Dummy,336,0.000143,Mesh2D
lb_test,Dummy,336,0.060473,Mesh2D
lb_test,Dummy,336,0.000137,Mesh2D
lb_test,Dummy,336,0.062180,Mesh2D
lb_test,Dummy,336,0.000179,Mesh2D
lb_test,Dummy,336,0.289114,Mesh2D
lb_test,Dummy,336,0.000146,Mesh2D
lb_test,Dummy,336,0.060170,Mesh2D
lb_test,Dummy,336,0.000143,Mesh2D
lb_test,Dummy,336,0.062464,Mesh2D
lb_test,Dummy,336,0.000174,Mesh2D
lb_test,Dummy,336,0.287447,Mesh2D
lb_test,Dummy,336,0.000144,Mesh2D
lb_test,Dummy,336,0.059953,Mesh2D
lb_test,Dummy,336,0.000144,Mesh2D
lb_test,Dummy,336,0.061975,Mesh2D
lb_test,Dummy,336,0.000175,Mesh2D
lb_test,Dummy,336,0.298104,Mesh2D
lb_test,Dummy,336,0.000144,Mesh2D
lb_test,Dummy,336,0.066498,Mesh2D
lb_test,Dummy,336,0.000147,Mesh2D
lb_test,Dummy,336,0.068960,Mesh2D
lb_test,Dummy,336,0.000181,Mesh2D
lb_test,Dummy,336,0.289484,Mesh2D
lb_test,Dummy,336,0.000147,Mesh2D
lb_test,Dummy,336,0.060414,Mesh2D
lb_test,Dummy,336,0.000144,Mesh2D
lb_test,Dummy,336,0.062154,Mesh2D
lb_test,Dummy,336,0.000178,Mesh2D
lb_test,Dummy,336,0.293703,Mesh2D
lb_test,Dummy,336,0.000145,Mesh2D
lb_test,Dummy,336,0.060218,Mesh2D
lb_test,Dummy,336,0.000138,Mesh2D
lb_test,Dummy,336,0.062275,Mesh2D
lb_test,PackDrop,336,0.314525,Mesh2D
lb_test,PackDrop,336,0.083973,Mesh2D
lb_test,PackDrop,336,0.076272,Mesh2D
lb_test,PackDrop,336,0.288192,Mesh2D
lb_test,PackDrop,336,0.077347,Mesh2D
lb_test,PackDrop,336,0.075480,Mesh2D
lb_test,PackDrop,336,0.293741,Mesh2D
lb_test,PackDrop,336,0.086986,Mesh2D
lb_test,PackDrop,336,0.074552,Mesh2D
lb_test,PackDrop,336,0.289870,Mesh2D
lb_test,PackDrop,336,0.082078,Mesh2D
lb_test,PackDrop,336,0.082312,Mesh2D
lb_test,PackDrop,336,0.289323,Mesh2D
lb_test,PackDrop,336,0.085244,Mesh2D
lb_test,PackDrop,336,0.081102,Mesh2D
lb_test,PackDrop,336,0.286720,Mesh2D
lb_test,PackDrop,336,0.086855,Mesh2D
lb_test,PackDrop,336,0.068729,Mesh2D
lb_test,PackDrop,336,0.287175,Mesh2D
lb_test,PackDrop,336,0.088663,Mesh2D
lb_test,PackDrop,336,0.081740,Mesh2D
lb_test,PackDrop,336,0.290420,Mesh2D
lb_test,PackDrop,336,0.083293,Mesh2D
lb_test,PackDrop,336,0.077677,Mesh2D
lb_test,PackDrop,336,0.291981,Mesh2D
lb_test,PackDrop,336,0.082650,Mesh2D
lb_test,PackDrop,336,0.076247,Mesh2D
lb_test,PackDrop,336,0.290011,Mesh2D
lb_test,PackDrop,336,0.094498,Mesh2D
lb_test,PackDrop,336,0.071937,Mesh2D
lb_test,PackDropMigCost,336,0.288210,Mesh2D
lb_test,PackDropMigCost,336,0.081400,Mesh2D
lb_test,PackDropMigCost,336,0.079836,Mesh2D
lb_test,PackDropMigCost,336,0.285914,Mesh2D
lb_test,PackDropMigCost,336,0.087252,Mesh2D
lb_test,PackDropMigCost,336,0.065625,Mesh2D
lb_test,PackDropMigCost,336,0.286695,Mesh2D
lb_test,PackDropMigCost,336,0.085591,Mesh2D
